Start Time,Stop Time,Duration,Type,MP3 File,Transcript File,Transcript,Summary
5032.6,5127.4,94.8,music,music_output_segment_374.mp3,music_5032.txt,"/ 내 브라이드마이거, 내 필요, 내 selfish ways
  Cause the good strong woman like you to walk out my life
  Now I'll never, never get to clean up the mess I made
  And that haunts me every time I close my eyes
  It all just sounds like
  Ooh-ooh-ooh-ooh-ooh-ooh-ooh-ooh-ooh-ooh-ooh-ooh
  Come to young to dumb to realize
  That I should have bought you flowers
  And held your hand
  Sure to give you all my hours
  When I had the chance
  Take it to everybody cause all you wanted to do was dance
  Now my baby's dancing
  But she's dancing with another man
  Although it hurts
  I'll be the first to say that I was wrong
  Ooh-ooh-ooh-ooh-ooh-ooh-ooh-ooh-ooh-ooh-ooh-ooh-ooh-ooh-ooh-ooh-ooh-ooh-ooh-ooh-ooh
  I know I'm probably much too late
  To try and apologize for my mistakes
  But I just want you to know","- 분류: 아님
- 제품:
- 회사:"
5127.4,5134.6,7.2,music,music_output_segment_375.mp3,music_5127.txt,/ 는 저에게 아주 큰 힘이 됩니다.,"- 분류: 안됨
- 제품:
- 회사:"
5134.6,5159.5,24.9,music,music_output_segment_376.mp3,music_5134.txt,/ Q&A,"- 분류: 안됨
- 제품:
- 회사:"
5159.5,5162.4,2.9,music,music_output_segment_377.mp3,music_5159.txt,/ 는 저에게 아주 큰 힘이 됩니다.,"- 분류: 안됨
- 제품:
- 회사:"
5162.4,5170.1,7.8,music,music_output_segment_378.mp3,music_5162.txt,/ 해주세요!,"- 분류: 안됨
- 제품:
- 회사:"
5170.1,5182.5,12.4,speech,speech_output_segment_379.mp3,speech_5170.txt,"/ 26위 브루너마얼스 웬 아이워 주요 맨 25위가 나탈리인 브루리아 통 1997년 작품
  나탈리인 브루리아의 오리지널 곡은 아니구요","- 분류: 안됨
- 제품:
- 회사:"
5182.5,5186.9,4.4,music,music_output_segment_380.mp3,music_5182.txt,/ 미국의 락밴드입니다,"- 분류: 아님
- 제품:
- 회사:"
5186.9,5204.1,17.2,speech,speech_output_segment_381.mp3,speech_5186.txt,"/ 에드나스 웹 1995년에 발표했는데 히트가 안됐어요
  그 뒤에도 몇몇 가수가 이 곡을 취입을 했는데 여전히 안됐습니다
  그러다가 나탈리 인브롤리아가 1997년에","- 분류: 아님
- 제품: 
- 회사:"
5204.1,5210.3,6.2,speech; music,music_output_segment_382.mp3; speech_output_segment_383.mp3,music_5204.txt; speech_5208.txt,"/ 아, 히트시켰죠? / 할린 브롤리아가 오리지널인..","- 분류: 안됨
- 제품:
- 회사:"
5210.3,5212.7,2.4,music,music_output_segment_384.mp3,music_5210.txt,/ 잘 치는 분들이 많아요,"- 분류: 안됨
- 제품:
- 회사:"
5212.7,5219.8,7.1,speech,speech_output_segment_385.mp3,speech_5212.txt,"/ 영국 싱글 차트 2위까지 올랐고요.
  뭐 제목에서 벌써 TORN, 톤이잖아요.","- 분류: 안됨
- 제품:
- 회사:"
5219.8,5231.7,12.0,music,music_output_segment_386.mp3,music_5219.txt,"/ 이별한 뒤에 그 마음이 찢어지는 듯한 것들을 노래하는 거죠.
  시간이 거의 다 돼가지고요.
  광고 뒤에","- 분류: 안됨
- 제품:
- 회사:"
5231.7,5234.2,2.5,speech,speech_output_segment_387.mp3,speech_5231.txt,/ 처음부터 다시 빌려드리도록 하겠습니다,"- 분류: 안됨
- 제품: 
- 회사:"
5234.2,5320.2,86.0,music,music_output_segment_388.mp3,music_5234.txt,"/ 롤러스의 롤러스의 롤러스의 롤러스의 롤러스의 롤러스의 롤러스의 롤러스의 롤러스의 롤러스의 롤러스의 롤러스의 롤러스의 롤러스의 롤러스의 롤러스의 롤러스의 롤러스의 롤러스의 롤러스의 롤러스의 롤러스의 롤러스의 롤러스의 롤러스의 롤러스의 롤러스의 롤러스의 롤러스의 롤러스의 롤러스의 롤러스의 롤러스의 롤러스의 롤러스의 롤러스의 롤러스의 �
  롤러스의 롤러스의 롤러스의 롤러스의 롤러스의 롤러스의 롤러스의 롤러스의 롤러스의 롤러스의 롤러메 tendsh
  롤러스의 롤러스의 롤러스의 롤러스의 롤러스의 롤러스의 롤러스의 롤러스의 롤러스의 롤러메 tendsh
  롤러스의 롤러메ła isn not where he used to lie","- 분류: 안됨
- 제품:
- 회사:"
5320.2,5324.3,4.1,music,music_output_segment_389.mp3,music_5320.txt,/,"- 분류: 안됨
- 제품: 
- 회사:"
5324.3,5345.7,21.4,music,music_output_segment_390.mp3,music_5324.txt,"/ 악보 찾으려면 어디로 가야 되지?
  악보 부터 받아 여기는 악보받아
  악보 찾다 열 받아 컴다운 악보받아
  퀄리티가 달라 여기는 악보받아
  Come on yo 악보받아
  세상 모든 악보 온라인 도 모바일 도
  여기서 탁 다운받아
  뮤직디자이너 악보받아","- 분류: 광고
- 제품: 악보
- 회사: 뮤직디자이너"
5345.7,5351.8,6.1,speech,speech_output_segment_391.mp3,speech_5345.txt,"/ 지키고 싶은 연인, 가족, 우리 아이, 건강, 농어.","- 분류: 아님
- 제품:
- 회사:"
5351.8,5365.0,13.2,speech,speech_output_segment_392.mp3,speech_5351.txt,"/ 그리고 지구를 위해 나와 지구 우리 모두를 지키는 당법
  커져라 친환경 농산물
  지구를 지키는 농부와 친환경 농산물 자조금 관리위원회가 함께합니다","- 분류: 광고
- 제품: 친환경 농산물
- 회사: 친환경 농산물 자조금 관리위원회"
5365.0,5380.6,15.6,music,music_output_segment_393.mp3,music_5365.txt,"/ 수미 수미 다수미 남방 텐트 다수미 실내 온도 올라가 남방 요격 내려가
  우리 겨울 따뜻해지는 주문 수미 수미 다수미 남방 텐트","- 분류: 광고
- 제품: 수미 수미 다수미 남방 텐트
- 회사: 수미"
5380.6,5400.9,20.3,speech,speech_output_segment_394.mp3,speech_5380.txt,"/ 겨울 따뜻해지는 주문
  스미스미 따스미
  조보아의 따스미 텐트
  안녕하세요 안녕하세요
  코알레미드 인플란트 모델
  이경영입니다
  인플란트
  선택에 따라 인생이 달라지니까
  세상이 흔들려도 당신의 인플란트는
  흔들리지 않도록
  인플란트의 발은 선택
  코알레미드로 진행시키라","- 분류: 광고
- 제품: 코알레미드 인플란트
- 회사: 스미스미"
5400.9,5409.3,8.4,speech; music,speech_output_segment_396.mp3; music_output_segment_395.mp3; music_output_segment_397.mp3,music_5400.txt; speech_5403.txt; music_5405.txt,/ 고에매틴 고에매틴 / 여기이기 광고심의 필 /,"- 분류: 안됨
- 제품:
- 회사:"
5409.3,5415.3,6.0,music,music_output_segment_398.mp3,music_5409.txt,/,"- 분류: 안됨
- 제품:
- 회사:"
5415.3,5471.1,55.8,speech,speech_output_segment_399.mp3,speech_5415.txt,"/ 오늘도 당신편 MBC FN4U 날씨와 생활입니다.
  어제는 찬바람에 무척 추웠는데 오늘은 추위가 조금 덜했습니다.
  내일도 서울의 아침 기온은 영하 4도까지 떨어지면서 춥겠지만
  한낮에는 오늘과 비슷하겠습니다.
  모레까지는 예년 수준에 초겨울 추위가 이어지겠고요.
  수요일 아침 기온은 더 떨어집니다.
  서울은 영하 7도까지 떨어져 올겨울 들어 가장 춥겠습니다.
  내일도 서쪽에는 비나 눈이 내립니다.
  눈은 5cm, 비는 5mm 안팎으로 내리겠는데
  밤사이 내린 눈과 비가 얼어붙을 수 있어서
  빙판길을 조심하셔야겠습니다.
  동해안에는 건조한 바람이 더 들어오겠습니다.
  동해안과 수도권 일후에는 현재 건조특보 발효 중입니다.
  남해 고속도로 순천 방향 북청원 북은 각 길에서
  화물차 과제 사고 처리하고 있어 북은 정체입니다.
  김유정입니다.
  오늘도 당신편 MBC FN4U 날씨와 생활이었습니다.","- 분류: 아님
- 제품:
- 회사: MBC FN4U"
5471.1,5477.5,6.4,music,music_output_segment_400.mp3,music_5471.txt,/,"- 분류: 안됨
- 제품:
- 회사:"
5477.5,5718.8,241.3,music,music_output_segment_401.mp3,music_5477.txt,"/ 롤러
  롤러
  롤러
  롤러
  롤러
  롤러
  롤러
  롤러
  롤러
  롤러
  롤러
  롤러
  롤러
  롤러
  롤러
  롤러
  롤러
  롤러
  롤러
  롤러
  롤러
  롤러
  롤러에 있는 롤러에 있는 롤러
  롤러에 있는 롤러
  롤러에 있는 롤러
  롤러에 있는 롤러
  롤러에 있는 롤러
  롤러에 있는 롤러
  롤러에 있는 롤러
  롤러에 있는 롤러
  롤러에 있는 롤러
  롤러에 있는 롤러
  롤러에 있는 롤러
  롤러에 있는 롤러
  롤러에 있는 롤러
  롤러에 있는 롤러
  롤러에 있는 롤러
  롤러에 있는 롤러
  롤러에 있는 롤러
  롤러에 있는 롤러
  롤러에 있는 롤러
  롤러에 있는 롤러
  롤러에 있는 롤러
  롤러에 있는 롤러
  롤러에 있는 롤러
  롤러에 있는 롤러
  롤러에 있는 롤러
  롤러에олн 열안
  롤러에 있는 롤러
  이건 어떻게 느껴지지?
  I'm cold and I am shamed
  Lying naked on the floor
  Illusion never changed
  Into something real
  I'm wide awake and I can see
  The perfect sky is torn
  You're a little late
  I'm already torn
  I'm already torn
  There's nothing where he used to lie
  My inspiration has run dry
  That's what's going on
  Nothing's right, I'm torn
  I'm all out of faith
  This is how I feel
  I'm cold and I am shamed
  Lying naked on the floor
  Illusion never changed
  Into something real
  I'm wide awake and I can see
  The perfect sky is torn
  I'm all out of faith
  This is how I feel
  I'm cold and I am shamed
  Lying naked on the floor
  You're a little late
  I'm already torn
  Torn
  You're a little late
  I'm already torn","- 분류: 안됨
- 제품:
- 회사:"
5718.8,5725.7,6.9,speech,speech_output_segment_402.mp3,speech_5718.txt,/ 네 나탈린블리아의 톤 들었습니다 25위 자 이별노래 24위는,"- 분류: 안됨
- 제품:
- 회사:"
5725.7,5730.7,5.0,speech,speech_output_segment_404.mp3; speech_output_segment_403.mp3,speech_5728.txt; speech_5725.txt,/ 프릿우드맥의 렌즈 슬라이드입니다. / 1975년 작품,"- 분류: 아님
- 제품: 렌즈 슬라이드
- 회사: 프릿우드맥"
5730.7,5738.7,8.0,speech,speech_output_segment_406.mp3; speech_output_segment_405.mp3,speech_5734.txt; speech_5730.txt,/ 이 노래는 스티비닉스가 만들었습니다. / 음... 가슴 아픈 이별을 산사태에 비유한 거예요,"- 분류: 아님
- 제품:
- 회사:"
5738.7,5744.8,6.1,speech,speech_output_segment_408.mp3; speech_output_segment_407.mp3,speech_5738.txt; speech_5742.txt,/ 자 지금 따지 보면 사랑노래기라기보다는 / 현실에서 좌절한,"- 분류: 아님
- 제품: 
- 회사:"
5744.8,5752.9,8.2,speech,speech_output_segment_409.mp3; speech_output_segment_410.mp3; speech_output_segment_411.mp3,speech_5746.txt; speech_5749.txt; speech_5744.txt,/ 내용이라고 볼 수도 있습니다. / 아 스티비닉스가 무명시절에 / 뭐 웨이트리스도 하고 총소부도 하고,"- 분류: 아님
- 제품: 
- 회사:"
5752.9,5758.8,5.8,speech,speech_output_segment_413.mp3; speech_output_segment_412.mp3,speech_5755.txt; speech_5752.txt,/ 이런 걸 전전하면서 이 노래 만들었다고 그래요. / 당신 자신의 삶이,"- 분류: 아님
- 제품: 
- 회사:"
5758.8,5764.3,5.5,speech,speech_output_segment_414.mp3; speech_output_segment_415.mp3,speech_5761.txt; speech_5758.txt,/ 산사태가 발생한 것처럼 / 조금의 희망도 보이지 않았다,"- 분류: 아님
- 제품:
- 회사:"
5764.3,5770.3,6.1,speech,speech_output_segment_416.mp3,speech_5764.txt,"/ 음...
  프리드 우드맥, 렌즈 슬라이드 24위, 23위는","- 분류: 안됨
- 제품:
- 회사:"
5770.3,5775.7,5.4,speech,speech_output_segment_418.mp3; speech_output_segment_419.mp3; speech_output_segment_417.mp3,speech_5771.txt; speech_5773.txt; speech_5770.txt,"/ 클로리아게이너 / I will sub by / 자, 두고 부탁했습니다, 먼저","- 분류: 안됨
- 제품:
- 회사:"
5775.7,5778.9,3.1,speech,speech_output_segment_420.mp3,speech_5775.txt,/ 플릭 우드맥의 랜드 슬라이,"- 분류: 광고
- 제품: 랜드 슬라이
- 회사: 플릭 우드맥"
5778.9,5961.1,182.3,music,music_output_segment_421.mp3,music_5778.txt,"/ 자, 뒷분itat을 착용해� replaces a scene from a 27-year old tomato living room where
  unrecognizable
  그만둔 날씨가 다가오게 되었습니다.
  그만둔 날씨가 다가오게 되었습니다.
  그만둔 날씨가 다가오게 되었습니다.
  그만둔 날씨가 다가오게 되었습니다.
  그만둔 날씨가 다가오게 되었습니다.
  그만둔 날씨가 다가오게 되었습니다.
  그만둔 날씨가 다가오게 되었습니다.
  그만둔 날씨가 다가오게 되었습니다.
  그만둔 날씨가 다가오게 되었습니다.
  그만둔 날씨가 다가오게 되었습니다.
  그만둔 날씨가 다가오게 되었습니다.
  그만둔 날씨가 다가오게 되었습니다.
  그만둔 날씨가 다가오게 되었습니다.
  그만둔 날씨가 다가오게 되었습니다.
  그만둔 날씨가 다가오게 되었습니다.
  그만둔 날씨가 다가오게 되었습니다.
  그만둔 날씨가 다가오게 되었습니다.
  그만둔 날씨가 다가오게 되었습니다.
  그만둔 날씨가 다가오게 되었습니다.
  그만둔 날씨가 다가오게 되었습니다.
  그만둔 날씨가 다가오게 되었습니다.
  그만둔 날씨가 다가오게 되었습니다.
  그만둔 날씨가 다가오게 되었습니다.
  그만둔 날씨가 다가오게 되었습니다.
  그만둔 날씨가 다가오게 되었습니다.
  그만둔 날씨가 다가오게 되었습니다.
  그만둔 날씨가 다가오게 되었습니다.
  그만둔 날씨가 다가오게 되었습니다.
  그만둔 날씨가 다가오게 되었습니다.
  그만둔 날씨가 다가오게 되었습니다.
  그만둔 날씨가 다가오게 되었습니다.
  그만둔 날씨가 다가오게 되었습니다.
  그만둔 날씨가 다가오게 되었습니다.
  그만둔 날씨가 다가오게 되었습니다.
  그만둔 날씨가 다가오게 되었습니다.
  그만둔 날씨가 다가오게 되었습니다.
  그만둔 날씨가 다가오게 되었습니다.
  그만둔 날씨가 다가오게 되었습니다.
  그만둔 날씨가 다가오게 되었습니다.
  그만둔 날씨가 다가오게 되었습니다.
  그만둔 날씨가 다가오게 되었습니다.
  그만둔 날씨가 다가오게 되었습니다.
  그만둔 날씨가 다가오게 되었습니다.
  그만둔 날씨가 다가오게 되었습니다.
  그만둔 날씨가 다가오게 되었습니다.
  그만둔 날씨가 다가오게 되었습니다.
  그만둔 날씨가 다가오게 되었습니다.
  그만둔 날씨가 다가오게 되었습니다.
  그만둔 날씨가 다가오게 되었습니다.
  그만둔 날씨가 다가오게 되었습니다.
  그만둔 날씨가 다가오게 되었습니다.
  그만둔 날씨가 다가오게 되었습니다.
  그만둔 날씨가 다가오게 되었습니다.
  그만둔 날씨가 다가오게 되었습니다.
  그만둔 날씨가 다가오게 되었습니다.
  그만둔 날씨가 다가오게 되었습니다.
  그만둔 날씨가 다가오게 되었습니다.
  그만둔 날씨가 다가오게 되었습니다.
  그만둔 날씨가 다가오게 되었습니다.
  그만둔 날씨가 다가오게 되었습니다.
  그만둔 날씨가 다가오게 되었습니다.
  그만둔 날씨가 다가오게 되었습니다.
  그만둔 날씨가 다가오게 되었습니다.
  그만둔 날씨가 다가오게 되었습니다.
  그만둔 날씨가 다가오게 되었습니다.
  그만둔 날씨가 다가오게 되었습니다.
  그만둔 날씨가 다가오게 되었습니다.
  그만둔 날씨가 다가오게 되었습니다.
  그만둔 날씨가 다가오게 되었습니다.
  그만둔 날씨가 다가오게 되었습니다.
  그만둔 날씨가 다가오게 되었습니다.
  그만둔 날씨가 다가오게 되었습니다.
  그만둔 날씨가 다가오게 되었습니다.
  그만둔 날씨가 다가오게 되었습니다.
  그만둔 날씨가 다가오게 되었습니다.
  그만둔 날씨가 다가오게 되었습니다.
  그만둔 날씨가 다가오게 되었습니다.
  그만둔 날씨가 다가오게 되었습니다.","- 분류: 아님
- 제품: 
- 회사:"
5961.1,5972.9,11.8,music,music_output_segment_422.mp3,music_5961.txt,/,"- 분류: 안됨
- 제품: 
- 회사:"
5972.9,6168.3,195.4,music,music_output_segment_423.mp3,music_5972.txt,"/ I should have changed that stupid lock I should have made you leave your key
  If I'd have known for just one second You'd be back to bother me
  Oh I'll now go, walk out the door Just turn around now
  Cause you're not welcome anymore Weren't you the one who tried to hurt me
  With goodbye, just a guy's crumble Just a guy to lay down and die
  Oh no, not I, I will survive Oh as long as I know how to love
  I know how to feel life I've got all my life to live
  I've got all my love to give I'll survive, I will survive
  It took all the stress I had Not to fall apart
  Just trying to argument the pieces of my broken heart
  And I've been oh so many nights Just feeling sorry for myself
  I used to cry But now I hold my head up high and you see me
  Somebody knew I'm not that changed up little person
  I'm still in love with you And so you felt like flapping in
  And just expect me to be free Now I'm saving all my loving
  For someone who's loving me Oh I'll now go, walk out the door
  Just turn around now Cause you're not welcome anymore
  Weren't you the one who tried to break me With goodbye, just a guy's crumble
  Just a guy to lay down and die Oh no, not I, I will survive
  Oh as long as I know how to love I know how to feel life
  I've got all my life to live I've got all my love to give
  I'll survive, I will survive Oh
  I'll now go, walk out the door Just turn around now
  Cause you're not welcome anymore Weren't you the one who tried to break me
  With goodbye, just a guy's crumble Just a guy to lay down and die
  Oh no, not I, I will survive Oh as long as I know how to love
  I know how to love I know how to feel life I've got all my life to live
  I've got all my love to give I'll survive, I will survive
  I will survive","- 분류: 아님
- 제품:
- 회사:"
6168.3,6174.3,6.0,speech,speech_output_segment_424.mp3,speech_6168.txt,/ 어...,"- 분류: 안됨
- 제품: 
- 회사:"
6174.3,6179.3,5.0,speech,speech_output_segment_425.mp3; speech_output_segment_426.mp3,speech_6174.txt; speech_6175.txt,"/ 23위 / 클로리아게이너, I will survive","- 분류: 아님
- 제품: 없음
- 회사: 없음"
6179.3,6185.8,6.4,speech,speech_output_segment_427.mp3; speech_output_segment_428.mp3,speech_6179.txt; speech_6181.txt,"/ 아!!
  이쪽 / 모타온 소속 적 작고가가 있었는데요","- 분류: 안됨
- 제품:
- 회사:"
6185.8,6191.8,6.1,speech,speech_output_segment_430.mp3; speech_output_segment_429.mp3,speech_6187.txt; speech_6185.txt,"/ 아, 해고당했어요 / 이후에 자기가 못하고 있을 때 작곡한","- 분류: 아님
- 제품: 
- 회사:"
6191.8,6198.1,6.3,speech,speech_output_segment_431.mp3; speech_output_segment_432.mp3,speech_6191.txt; speech_6194.txt,/ 웨어워스가 텔레비전에서 / 자기가 작곡한 노래를 연주하는 걸 보고,"- 분류: 아님
- 제품:
- 회사: 웨어워스"
6198.1,6204.9,6.7,speech,speech_output_segment_434.mp3; speech_output_segment_433.mp3; speech_output_segment_436.mp3; speech_output_segment_435.mp3,speech_6202.txt; speech_6199.txt; speech_6198.txt; speech_6201.txt,/ 그래 / 두고 봐라 나는 / 살아남을테니까 / 이런 심정을 담아서.,"- 분류: 안됨
- 제품:
- 회사:"
6204.9,6206.1,1.3,speech,speech_output_segment_437.mp3,speech_6204.txt,/ 만드는 노래에요,"- 분류: 아님
- 제품:
- 회사:"
6206.1,6211.2,5.1,speech,speech_output_segment_438.mp3,speech_6206.txt,/ 글루리아 게이너는 이 곡이 무조건 히트할 거라고 생각을 했지만,"- 분류: 아님
- 제품: 
- 회사:"
6211.2,6219.0,7.8,speech,speech_output_segment_442.mp3; speech_output_segment_441.mp3; speech_output_segment_440.mp3; speech_output_segment_439.mp3,speech_6215.txt; speech_6212.txt; speech_6214.txt; speech_6211.txt,"/ 당신의 음반사가 / 이 노래를 / 싱구리 / 두 고기 실려 있잖아
  비면에다 수록하려고 했어요","- 분류: 아님
- 제품:
- 회사:"
6219.0,6225.3,6.3,speech,speech_output_segment_443.mp3; speech_output_segment_444.mp3,speech_6222.txt; speech_6219.txt,/ 원래 밀려던 곡은 Substitute / 근데 이 곡을 기억하는 사람은 없죠?,"- 분류: 안됨
- 제품:
- 회사:"
6225.3,6230.6,5.3,speech,speech_output_segment_446.mp3; speech_output_segment_445.mp3,speech_6227.txt; speech_6225.txt,"/ 압일 서바이브는 / 생돈했죠
  I will survive","- 분류: 안됨
- 제품:
- 회사:"
6230.6,6239.1,8.6,speech,speech_output_segment_447.mp3; speech_output_segment_448.mp3,speech_6230.txt; speech_6235.txt,"/ 글루리아 게이너 22위 곡은 / 씨네드 오크노, nothing compares to you","- 분류: 아님
- 제품: 없음
- 회사: 없음"
6239.1,6245.3,6.2,speech,speech_output_segment_450.mp3; speech_output_segment_449.mp3; speech_output_segment_451.mp3,speech_6239.txt; speech_6240.txt; speech_6243.txt,/ 1990년 작품 / 이건 뭐 프린스 작품입니다. / 프린스고,"- 분류: 아님
- 제품:
- 회사:"
6245.3,6252.4,7.1,speech,speech_output_segment_455.mp3; speech_output_segment_454.mp3; speech_output_segment_452.mp3; speech_output_segment_453.mp3,speech_6248.txt; speech_6249.txt; speech_6246.txt; speech_6245.txt,/ 85년이 이미. / 발표를 했어요. / 근데 / 프린스의 오리지널은 거의 잊히고,"- 분류: 안됨
- 제품:
- 회사:"
6252.4,6257.9,5.6,speech,speech_output_segment_456.mp3; speech_output_segment_458.mp3; speech_output_segment_457.mp3,speech_6255.txt; speech_6254.txt; speech_6252.txt,/ 스네이도의 버전이 / 크기 히트하면서 / 아...,"- 분류: 안됨
- 제품:
- 회사:"
6257.9,6264.3,6.4,speech,speech_output_segment_459.mp3; speech_output_segment_461.mp3; speech_output_segment_460.mp3,speech_6262.txt; speech_6257.txt; speech_6260.txt,/ 프린스 버전도 괜찮습니다. / 자 22위 /,"- 분류: 안됨
- 제품:
- 회사:"
6264.3,6266.9,2.6,speech,speech_output_segment_462.mp3,speech_6264.txt,/ Nothing compares to you.,"- 분류: 안됨
- 제품: 
- 회사:"
6266.9,6560.7,293.8,music,music_output_segment_463.mp3,music_6266.txt,"/ 두 명의abul
  그만둬서
  그만둬서
  그만둬서
  그만둬서
  그만둬서
  그만둬서
  그만둬서
  그만둬서
  그만둬서
  그만둬서
  그만둬서
  그만둬서
  그만둬서
  그만둬서
  그만둬서
  그만둬서
  그만둬서
  그만둬서
  그만둬서
  그만둬서
  그만둬서
  그만둬서
  그만둬서
  그만둬서
  그만둬서
  그만둬서
  그만둬서
 은
  It's been so lonely without you here
  Like a bird without a song
  Nothing can stop these lonely tears from falling
  Tell me baby, when did I go wrong?
  I put my arms around every boy I see
  But only when I'm with you
  I went to the doctor
  Guess what he told me
  Guess what he told me
  You said girl you better try to have fun
  No matter what you do
  But he's a fool
  Cause nothing compares
  Nothing compares to you
  You said girl you better try to have fun
  No matter what you do
  But he's a fool
  Cause nothing compares to you
  But he's a fool
  Cause nothing compares to you
  You said girl you better try to have fun
  No matter what you do
  But he's a fool
  Cause nothing compares to you
  You said girl you better try to have fun
  No matter what you do
  But he's a fool
  Cause nothing compares to you
  Cause nothing's hard
  But I'm willing to give another try
  Nothing compares
  Nothing compares to you
  Nothing compares
  Nothing compares to you
  Nothing compares
  Nothing compares to you
  You said girl you better try to have fun
  No matter what you do
  But he's a fool","- 분류: 아님
- 제품:
- 회사:"
6560.7,6565.8,5.1,speech,speech_output_segment_464.mp3; speech_output_segment_465.mp3,speech_6562.txt; speech_6560.txt,/ 안전화가 이렇게 편해도 돼요? / 나도 모르게 집에까지 신고 간대니까요,"- 분류: 광고
- 제품: 안전화
- 회사: 없음"
6565.8,6592.5,26.7,speech,speech_output_segment_466.mp3,speech_6565.txt,"/ 우리는 발이 건강해야 하니까 안전아 아무거나 못 신어요
  내가 안전해야 가족이 안심하지 그래서 난 꼭 지변만 신어
  집엔 안전화를 구식하는 확실한 이유가 있다
  생각의 차이가 만드는 같이 집엔 안전화
  어제 너무 달렸나
  점심의 해장국?
  또 그냥 해장국 말고
  제주 은인의 해장국
  가마솥 사골 육수에 소고기 콩나물을 아낌없이","- 분류: 아님
- 제품: 
- 회사:"
6592.5,6595.1,2.6,music,music_output_segment_467.mp3,music_6592.txt,/ 팟팟!,"- 분류: 안됨
- 제품:
- 회사:"
6595.1,6600.8,5.7,speech,speech_output_segment_468.mp3,speech_6595.txt,"/ 얼큰하고 개운하니 확 깨는데?
  대한민국 대표 해장국 제조 은인회 해장국","- 분류: 광고
- 제품: 해장국
- 회사: 은인회"
6600.8,6621.0,20.3,speech,speech_output_segment_469.mp3,speech_6600.txt,"/ 한국 영업 경제인협회 전 국민에게 특별한 재택 혜택을 준비했다는 게 사실입니까?
  네 한국 영업 경제인협회 가입 후 카사효과 후원하는 기프트 10만원을 결제하면 최대 120만원 현금 혜택을 드립니다.
  회원물 혜택은 기본 국민 누구나 다입할 수 있습니다. 검색창의 한국 영업 경제인협회 이벤트는 25년 1월까지","- 분류: 광고
- 제품: 카사효과 후원 기프트
- 회사: 한국 영업 경제인협회"
6621.0,6622.7,1.7,music,music_output_segment_470.mp3,music_6621.txt,/,"- 분류: 안됨
- 제품:
- 회사:"
6622.7,6627.9,5.2,speech,speech_output_segment_471.mp3,speech_6622.txt,"/ 잠시 후 윤태진의 FM 데이트가 시작됩니다.
  기다리고 있을게요.","- 분류: 아님
- 제품: 
- 회사:"
6627.9,6635.3,7.3,speech; music,speech_output_segment_473.mp3; music_output_segment_472.mp3,music_6627.txt; speech_6631.txt,/  / 배틀스의 음악 캠프입니다. Sunday Special,"- 분류: 아님
- 제품: 없음
- 회사: 없음"
6635.3,6641.0,5.7,speech,speech_output_segment_474.mp3,speech_6635.txt,/ 빌보드에 선정한 75 베스트 브레이크업 송섭 올드타임,"- 분류: 아님
- 제품:
- 회사:"
6641.0,6647.3,6.3,speech,speech_output_segment_475.mp3; speech_output_segment_476.mp3,speech_6640.txt; speech_6645.txt,/ 이별 노래 중에 최고의 노래들을 쫙 모아서 보내드리고 있습니다. / 21인은,"- 분류: 광고
- 제품: 이별 노래
- 회사: 21인"
6647.3,6652.4,5.1,speech,speech_output_segment_478.mp3; speech_output_segment_477.mp3,speech_6647.txt; speech_6649.txt,/ 칼리사이몬의 유어소 / 1972년 작품,"- 분류: 아님
- 제품: 없음
- 회사: 없음"
6652.4,6657.8,5.4,speech,speech_output_segment_479.mp3,speech_6652.txt,/ 이미 자신의 인생에서 떠나간 자기 밖에 모르는 그 이기적인,"- 분류: 안됨
- 제품:
- 회사:"
6657.8,6662.8,5.0,speech,speech_output_segment_482.mp3; speech_output_segment_480.mp3; speech_output_segment_481.mp3,speech_6660.txt; speech_6661.txt; speech_6657.txt,"/ 어..
  쿠 / 그 인간 / 네","- 분류: 안됨
- 제품:
- 회사:"
6662.8,6668.8,5.9,speech,speech_output_segment_484.mp3; speech_output_segment_483.mp3; speech_output_segment_485.mp3,speech_6664.txt; speech_6667.txt; speech_6662.txt,/ ㅋㅋ / 방만 나올 뻔했어요 / 흐흐흐흐흐,"- 분류: 아님
- 제품: 
- 회사:"
6668.8,6674.4,5.6,speech,speech_output_segment_486.mp3,speech_6668.txt,/ 칼리사이몬이 인터뷰에서 그런 인간이 내 인생에 3명 정도 있었다.,"- 분류: 아님
- 제품: 
- 회사:"
6674.4,6679.6,5.2,speech,speech_output_segment_487.mp3,speech_6674.txt,"/ 한 명은 아예 이름을 밝혔는데
  아 그 당시에 뭐","- 분류: 안됨
- 제품:
- 회사:"
6679.6,6682.6,3.0,speech,speech_output_segment_488.mp3,speech_6679.txt,/ 미남 배우의 대명사 워렌 비티,"- 분류: 아님
- 제품:
- 회사:"
6682.6,6687.8,5.2,speech,speech_output_segment_489.mp3,speech_6682.txt,/ 이 양반이 참 바람둥이 였던 것 같아요. 칼리사이머 뿐 아니라 옛날에,"- 분류: 안됨
- 제품:
- 회사:"
6687.8,6694.2,6.4,speech,speech_output_segment_490.mp3; speech_output_segment_491.mp3; speech_output_segment_492.mp3,speech_6687.txt; speech_6692.txt; speech_6689.txt,/ 좋은 이미지를 자서 좀 보면 / 좋은 이미 처리에게도 가서 또 / 고백했다가,"- 분류: 아님
- 제품: 
- 회사:"
